10000 6000 10000
4894 33;40;0;5813;9326
4895 0;23;0;3310;2202
4896 77;72;0;1291;3044
4897 94;1;6119;9118;9407
4898 69;92;0;5812;787
4899 77;65;9388;0;8758
4900 6;16;1924;7640;1017
4901 9;62;1375;2217;3926
4902 5;8;9274;9783;7557
4903 2;91;1757;403;6178
4904 92;59;4223;4460;5232
4905 56;56;1425;9797;1832
4906 65;4;5739;8925;5669
4907 95;44;7039;8238;0
4908 78;98;1481;2834;0
4909 39;22;0;1811;1555
4910 68;69;3409;6138;9895
4911 8;40;719;6424;3385
4912 48;26;4757;6736;1048
4913 16;9;473;3548;642
4914 54;72;2872;0;14
4915 16;43;5217;7809;0
4916 85;61;0;2160;4040
4917 22;67;0;9102;545
4918 44;90;0;2169;1031
4919 42;72;2113;6466;744
4920 70;56;1630;5586;1926
4921 30;65;109;4083;100
4922 59;3;0;4803;8616
4923 52;22;2616;6892;7160
4924 63;70;9360;4835;6969
4925 7;67;8832;5507;0
4926 19;2;2333;9042;0
4927 74;67;0;3013;1287
4928 21;86;538;5931;0
4929 80;22;0;2887;925
4930 31;68;4149;6676;2247
4931 94;7;1453;7489;1940
4932 28;8;2150;882;0
4933 1;90;4188;5112;9578
4934 21;21;0;4749;8496
4935 83;54;8625;2854;9138
4936 83;4;6699;7312;7869
4937 49;74;0;3770;1076
4938 15;97;0;6118;629
4939 60;11;0;2575;6039
4940 82;21;0;1887;1839
4941 35;20;2027;5653;8853
4942 38;46;5572;5692;2437
4943 15;52;7555;7304;0
4944 91;63;8002;3829;4947
4945 50;41;0;3108;1899
4946 3;74;73;426;0
4947 75;44;5633;6840;0
4948 77;86;1377;412;418
4949 50;81;352;8222;6802
4950 48;27;0;1966;55
4951 5;95;2841;5182;0
4952 75;52;0;2075;883
4953 44;81;336;907;0
4954 63;91;3040;2393;2577
4955 70;10;8579;6268;7862
4956 76;30;2485;4013;0
4957 89;60;7635;2943;2664
4958 30;90;0;1613;4206
4959 65;5;796;1032;2018
4960 13;84;4947;8845;6797
4961 21;45;7021;6877;0
4962 47;5;6952;2291;4829
4963 66;63;461;3722;0
4964 96;85;1614;4671;2835
4965 16;58;0;7525;1567
4966 40;19;6275;5264;9021
4967 29;79;5480;3458;6103
4968 89;81;7482;7927;5882
4969 92;16;8044;1683;0
4970 17;97;3942;9816;7877
4971 12;99;185;4451;890
4972 57;0;6963;169;7038
4973 95;18;2301;1294;4334
4974 27;68;0;542;2416
4975 89;1;6860;9453;1399
4976 69;27;0;7251;2073
4977 13;43;3013;9829;7452
4978 6;73;6945;5874;5503
4979 17;25;9027;4328;528
4980 47;81;0;4541;8957
4981 60;87;2183;7406;1514
4982 27;50;894;701;2163
4983 11;29;0;9512;1461
4984 61;35;6553;0;6724
4985 54;77;2183;2224;0
4986 2;90;0;7999;2418
4987 19;43;0;3975;5397
4988 62;70;1172;1976;0
4989 99;63;3212;298;0
4990 75;31;1215;438;0
4991 20;59;807;2669;0
4992 45;86;5935;3289;6066
4993 38;88;2510;9243;0
4994 89;75;1457;2642;3186
4995 79;19;2170;8514;0
4996 47;82;0;8187;2637
4997 3;78;2131;3958;12
4998 49;59;1566;6661;6645
4999 81;73;6875;829;3191
5000 97;42;0;4487;7476
5001 8;47;4518;2896;5647
5002 61;51;0;1894;85
5003 26;62;2752;7714;3093
5004 39;36;9606;6681;3536
5005 36;13;944;7956;2939
5006 45;92;6448;0;9228
5007 90;15;5915;2839;2436
5008 48;36;1484;7549;251
5009 40;52;3548;4753;8898
5010 63;31;0;8612;716
5011 96;70;3048;6108;9339
5012 89;60;0;2587;485
5013 49;53;8908;4737;0
5014 92;37;0;3207;3700
5015 48;14;0;7508;674
5016 42;30;0;1597;1873
5017 35;23;471;7228;0
5018 86;32;827;3504;0
5019 1;89;2824;7404;0
5020 6;79;0;654;43
5021 77;49;0;2072;1575
5022 41;99;3594;0;9503
5023 2;85;0;6873;3666
5024 56;24;6188;3616;0
5025 79;84;997;1971;0
5026 97;28;4836;8075;3970
5027 20;39;0;8097;302
5028 10;48;2881;9080;0
5029 64;61;7339;8859;1526
5030 52;16;8198;4280;6652
5031 94;63;1742;78;0
5032 77;49;0;7110;1194
5033 17;16;821;482;0
5034 28;28;6124;7685;0
5035 14;47;1542;1465;3562
5036 43;11;8655;0;2013
5037 6;54;1663;3410;0
5038 9;59;0;6999;2460
5039 69;88;0;6695;1035
5040 89;27;87;4500;8568
5041 60;22;5310;3017;0
5042 33;97;5435;525;0
5043 20;73;8542;2572;385
5044 73;40;3986;9425;4661
5045 68;18;1403;6762;0
5046 18;94;1636;7203;5277
5047 7;99;1254;2145;2146
5048 52;71;0;3804;1559
5049 25;91;2249;8986;394
5050 19;21;2918;122;4568
5051 3;30;1055;2259;1892
5052 35;33;138;7826;0
5053 97;75;0;6853;7110
5054 3;74;1092;6971;1029
5055 7;62;783;1984;7614
5056 66;94;1871;8934;1907
5057 50;12;182;8397;2161
5058 50;66;4233;5267;228
5059 91;16;64;4990;0
5060 6;57;3910;7730;5967
5061 1;91;0;2855;9100
5062 44;73;0;5084;2449
5063 12;10;6267;9453;6818
5064 43;21;647;1903;1132
5065 98;47;0;9306;220
5066 51;21;8207;9614;8328
5067 52;95;1587;3725;572
5068 18;98;2346;7093;1182
5069 34;48;9239;8713;7672
5070 23;34;0;4230;8189
5071 67;95;740;0;2677
5072 37;36;7097;9539;1940
5073 7;32;0;9700;82
5074 91;52;0;5644;753
5075 85;70;2574;1092;729
5076 47;59;4451;7292;1918
5077 77;87;306;2993;0
5078 93;80;0;8871;778
5079 87;53;7425;9808;6937
5080 15;81;6954;0;1452
5081 48;84;6296;601;9566
5082 62;92;1780;3146;0
5083 47;35;0;910;2051
5084 53;63;5043;8463;1609
5085 6;69;7987;8259;7279
5086 1;45;1624;8769;0
5087 19;10;2119;5432;0
5088 67;95;0;7259;1202
5089 34;45;577;8521;640
5090 50;3;1023;8194;506
5091 77;87;2354;0;4917
5092 57;47;5489;6772;0
5093 92;15;2106;1264;2315
5094 83;28;2756;5785;0
5095 36;98;0;5129;1307
5096 15;12;0;9666;1984
5097 60;55;3130;5162;5672
5098 84;93;3402;0;2510
5099 76;13;7565;5842;1575
5100 54;38;0;4556;931
5101 92;91;1495;8346;0
5102 64;61;1133;4052;0
5103 46;47;0;9008;8555
5104 49;74;2494;1951;0
5105 60;2;0;4291;1335
5106 86;52;627;3009;1611
5107 33;43;1765;1435;6853
5108 34;62;0;8429;69
5109 9;52;4562;9682;8152
5110 27;98;771;2200;0
5111 22;42;0;626;1743
5112 98;50;1415;9537;640
5113 82;36;3670;3658;9611
5114 39;47;0;467;2415
5115 12;36;0;4835;291
5116 39;17;1659;9462;1488
5117 80;11;3996;5543;0
5118 85;51;1903;917;0
5119 21;54;3743;4060;2682
5120 7;50;0;5641;1645
5121 92;29;9189;1862;1507
5122 14;38;72;9154;0
5123 84;54;7792;0;9006
5124 9;83;744;3782;0
5125 61;3;0;7255;8
5126 65;23;9684;6240;0
5127 42;45;201;1126;9335
5128 66;31;108;7289;0
5129 76;98;0;7376;5302
5130 47;28;4744;6733;914
5131 95;92;82;9698;1981
5132 12;28;169;7295;0
5133 81;81;3940;2380;785
5134 18;55;8648;8565;4182
5135 57;51;0;8482;6443
5136 40;59;3148;1194;3995
5137 74;50;9392;8536;0
5138 69;10;0;7654;108
5139 80;37;0;6027;8645
5140 66;88;5070;311;9672
5141 1;51;5540;3104;665
5142 70;23;1563;2546;1349
5143 26;44;0;29;3849
5144 9;91;1935;6089;2027
5145 47;75;399;9036;298
5146 50;40;9633;94;8779
5147 60;54;7937;6825;6333
5148 6;90;6296;9423;6742
5149 90;38;1944;0;5092
5150 64;45;3406;1583;2012
5151 41;32;2371;6853;0
5152 2;67;5536;9401;0
5153 79;96;1436;1834;0
5154 66;22;1782;6402;0
5155 90;4;0;788;1936
5156 5;61;0;83;2628
5157 62;51;5367;2390;0
5158 16;15;872;6097;1458
5159 29;96;0;7115;2251
5160 2;68;2190;6996;532
5161 23;30;0;606;3507
5162 83;74;0;3081;7314
5163 22;90;3292;1588;0
5164 77;52;1191;5976;1042
5165 78;74;0;7469;1268
5166 72;67;0;5627;9378
5167 47;73;9;9183;0
5168 40;17;986;8238;4068
5169 33;16;1655;6121;0
5170 14;81;1350;1190;768
5171 30;78;0;6922;2352
5172 61;61;993;9395;0
5173 15;65;2752;1961;0
5174 33;97;0;3098;1048
5175 92;40;2325;6688;0
5176 32;50;645;5761;3713
5177 70;10;9786;0;9180
5178 85;85;729;2394;0
5179 13;89;0;2377;8251
5180 72;73;369;215;940
5181 13;97;7580;5542;0
5182 54;13;4159;3123;5630
5183 45;93;679;364;0
5184 51;50;8625;5963;2791
5185 60;75;243;4719;5382
5186 89;64;0;7697;2186
5187 48;84;3771;7873;8289
5188 29;6;0;318;41
5189 19;20;0;4239;970
5190 18;11;0;3137;1435
5191 59;15;224;8894;0
5192 54;68;0;3744;4009
5193 24;72;0;4546;4472
5194 10;24;0;769;3957
5195 8;91;9297;5070;0
5196 63;78;780;6980;1926
5197 22;40;4416;0;2913
5198 29;61;0;932;4270
5199 68;76;0;4078;263
5200 99;17;0;8931;2163
5201 12;73;0;9594;2794
5202 10;45;2179;1016;818
5203 28;20;0;2795;1900
5204 79;67;1972;9540;747
5205 70;17;0;1670;953
5206 61;63;0;3031;5096
5207 90;19;8664;1201;0
5208 90;10;0;3455;1449
5209 15;55;1011;4262;60
5210 41;76;1778;5065;1995
5211 2;42;5506;9052;9108
5212 18;80;169;2822;1164
5213 66;66;0;6268;2179
5214 12;55;2980;3745;4212
5215 3;17;1860;6586;0
5216 6;42;5238;2906;0
5217 17;55;5501;7923;0
5218 48;56;4219;409;0
5219 61;28;0;7498;7102
5220 60;8;6127;936;1627
5221 55;61;6153;2157;4661
5222 1;46;72;1267;0
5223 65;13;4725;1148;0
5224 20;89;0;4763;7040
5225 92;0;341;9329;1036
5226 83;14;109;4957;5700
5227 68;18;0;7892;1821
5228 29;17;4434;196;9287
5229 0;21;34;2709;1637
5230 86;83;1196;681;3623
5231 8;98;0;8513;202
5232 71;28;0;6107;388
5233 43;64;0;4376;1009
5234 16;73;0;5620;2252
5235 0;63;3205;6194;7571
5236 70;17;1244;5771;0
5237 24;14;1619;8278;400
5238 83;92;475;7519;0
5239 7;18;9585;5578;5876
5240 77;18;8793;9841;0
5241 23;80;4094;2481;252
5242 35;40;699;9706;2191
5243 32;87;8343;1115;9557
5244 86;58;2488;769;0
5245 1;94;8637;4608;0
5246 14;21;4274;81;0
5247 84;11;357;726;1704
5248 25;55;334;6031;3888
5249 74;65;1083;6235;1845
5250 92;46;7880;3698;3993
5251 20;80;8673;8943;7880
5252 18;70;7545;0;2579
5253 22;90;1208;6479;0
5254 95;91;6009;6810;5361
5255 67;73;1508;2109;0
5256 21;23;8925;4323;0
5257 0;70;3041;2591;2245
5258 38;47;2505;1318;1261
5259 37;71;4710;5243;9527
5260 12;96;2486;6088;0
5261 69;72;5125;8314;0
5262 16;79;0;4416;8517
5263 55;15;9749;5618;7409
5264 0;77;0;2127;6710
5265 65;80;8842;9085;0
5266 24;18;2425;3942;2160
5267 72;80;924;160;2022
5268 83;49;697;9823;1154
5269 74;76;4756;3100;8193
5270 25;86;0;7899;2074
5271 92;85;8984;5454;0
5272 11;75;9224;1676;0
5273 66;56;0;7471;6045
5274 43;43;5798;6838;2301
5275 40;69;0;4365;238
5276 43;6;0;4721;755
5277 70;3;0;5637;2501
5278 51;26;0;6645;1479
5279 52;40;1426;1825;877
5280 58;17;7593;8951;9482
5281 98;39;0;8648;7019
5282 8;59;0;6290;1501
5283 81;92;5754;0;9383
5284 27;43;1831;4776;355
5285 12;65;210;4418;0
5286 61;90;0;8550;1412
5287 34;28;2822;2869;960
5288 96;45;1561;2821;0
5289 81;85;0;8077;529
5290 4;6;2203;5139;2279
5291 84;3;8944;0;1556
5292 76;43;5505;4243;3594
5293 51;25;6831;3030;4399
5294 96;81;1411;481;859
5295 14;16;805;983;0
5296 60;98;6555;0;4867
5297 72;88;547;5716;0
5298 12;28;2892;8756;0
5299 25;60;6218;1494;0
5300 84;91;517;5325;5596
5301 24;91;2978;5161;6097
5302 16;22;0;194;5181
5303 28;29;5360;2109;4683
5304 76;23;1474;5370;0
5305 69;66;327;6499;199
5306 90;5;0;167;9712
5307 20;35;2098;6974;9751
5308 70;81;1803;8671;8280
5309 84;32;868;6374;0
5310 71;43;2644;6658;5808
5311 42;84;4605;7422;68
5312 27;94;0;6602;990
5313 28;92;0;8578;5675
5314 37;24;2006;8929;0
5315 50;36;5554;3376;3454
5316 36;26;5965;744;0
5317 4;56;0;7813;2209
5318 36;8;5558;5641;0
5319 73;87;23;7152;2358
5320 99;27;304;7891;7188
5321 75;89;0;109;5322
5322 67;46;279;9024;9323
5323 89;9;0;5290;5742
5324 60;17;32;0;8573
5325 21;0;4375;1036;0
5326 95;2;3420;6195;2925
5327 17;55;3073;7219;2136
5328 54;7;3156;2960;5478
5329 54;98;2451;5252;0
5330 96;63;842;3791;1422
5331 45;22;0;172;9300
5332 39;16;0;4774;9680
5333 16;43;627;8158;1587
5334 93;35;6262;9050;0
5335 42;58;0;4398;1565
5336 45;69;0;4347;188
5337 80;19;0;8131;183
5338 51;49;2374;3487;848
5339 86;7;2626;0;6383
5340 66;26;9173;9702;0
5341 53;96;5769;4324;0
5342 50;83;4196;5773;0
5343 38;93;8049;547;1140
5344 50;51;0;7149;815
5345 84;28;1944;8093;0
5346 83;87;2168;6614;0
5347 73;63;763;6382;1017
5348 26;22;849;7469;82
5349 48;83;0;9733;6823
5350 33;13;9179;4632;6641
5351 73;4;8868;3977;0
5352 16;64;1246;5941;5064
5353 99;35;2451;234;0
5354 38;76;3895;7066;5851
5355 53;30;4329;7702;0
5356 86;19;9269;3059;7109
5357 66;6;1469;9378;0
5358 67;75;7141;2003;1165
5359 46;50;4618;0;1039
5360 75;25;9185;3761;1826
5361 94;4;6759;8030;0
5362 31;85;0;7641;171
5363 71;17;5165;2861;0
5364 76;74;0;4903;5487
5365 25;61;0;9255;50
5366 60;85;0;5625;13
5367 25;81;1200;1023;120
5368 22;22;0;1079;369
5369 37;2;1358;5599;4319
5370 7;39;2523;6231;1723
5371 83;97;0;7081;809
5372 16;24;5347;0;6926
5373 95;24;0;7383;5992
5374 66;8;0;5;428
5375 73;49;8353;8276;5988
5376 75;57;1695;5002;8317
5377 31;16;348;237;550
5378 56;6;3934;8748;4416
5379 18;29;0;346;8768
5380 75;10;1656;4710;685
5381 89;69;958;650;6128
5382 17;21;7567;9940;2851
5383 44;5;0;6817;2182
5384 16;19;0;4019;8603
5385 57;21;2037;2438;5516
5386 94;71;1810;18;0
5387 48;27;0;3439;1565
5388 41;18;0;2605;1583
5389 3;51;0;2931;666
5390 64;16;0;3147;1942
5391 35;49;9372;5711;0
5392 99;87;0;6291;1553
5393 52;44;8412;2777;5428
5394 7;43;1573;3079;2571
5395 62;63;0;6813;4313
5396 51;88;0;4399;1388
5397 60;67;7339;8447;0
5398 94;64;0;8808;2099
5399 66;5;1145;9233;289
5400 7;83;178;6855;159
5401 52;70;2265;5059;0
5402 26;0;0;9703;4720
5403 53;60;2289;2716;1572
5404 60;76;4404;9079;7615
5405 73;34;0;4149;2811
5406 47;96;6539;7909;8886
5407 11;69;0;559;5630
5408 66;3;0;4295;2481
5409 1;28;1521;6223;974
5410 67;0;638;248;0
5411 67;23;8149;8827;0
5412 93;68;5224;6599;0
5413 51;20;1688;2890;6297
5414 78;28;5190;640;4816
5415 7;26;5805;8394;7348
5416 55;56;7914;8306;9966
5417 85;86;5294;3864;2417
5418 34;6;1999;6448;1827
5419 64;44;0;3159;1077
5420 23;78;1300;9200;1842
5421 77;55;2119;4041;0
5422 80;58;4557;6957;3312
5423 83;28;1414;0;795
5424 90;79;9748;8923;0
5425 52;5;2007;1207;867
5426 28;13;639;1263;9865
5427 49;8;0;2807;1501
5428 49;49;0;3956;963
5429 39;76;8851;9917;0
5430 58;19;5262;1299;4961
5431 15;8;684;5322;0
5432 60;19;1713;8885;1130
5433 33;42;1786;5745;174
5434 81;20;1851;2666;5664
5435 72;46;0;1340;714
5436 33;77;8017;1557;4264
5437 44;19;9535;2933;0
5438 13;72;1052;2166;1850
5439 69;89;9917;4950;4978
5440 42;25;3199;2148;8635
5441 82;80;2256;5587;8332
5442 15;8;0;892;2388
5443 31;11;0;6782;1436
5444 86;48;0;7124;1770
5445 93;31;0;5239;5874
5446 40;49;2286;4672;4916
5447 96;43;0;5425;1505
5448 37;3;8576;0;5358
5449 42;35;230;5235;0
5450 72;25;1158;8242;413
5451 32;54;0;3753;938
5452 46;9;7051;6021;0
5453 78;13;1875;992;0
5454 85;81;8517;8826;765
5455 48;52;4572;8298;4681
5456 42;78;0;2584;8117
5457 87;6;467;5375;1388
5458 46;34;861;3670;261
5459 52;50;9829;9332;2607
5460 1;60;0;2556;8270
5461 38;62;1538;8045;0
5462 1;33;0;523;3832
5463 65;82;6158;2767;9425
5464 72;50;603;9647;1734
5465 51;48;4340;4319;5190
5466 20;91;1422;2234;2780
5467 52;13;5823;1607;4204
5468 21;79;2265;3328;2558
5469 12;90;3944;6966;7989
5470 24;50;517;4689;0
5471 20;45;1212;4608;4459
5472 86;34;2511;1624;8731
5473 72;67;8586;3473;0
5474 44;39;1576;1941;0
5475 50;39;772;9678;340
5476 52;51;0;2934;7397
5477 13;18;3042;3674;9964
5478 16;66;1340;9623;0
5479 41;5;7572;9681;5498
5480 21;44;6991;393;0
5481 91;27;1951;6182;7925
5482 47;57;3786;0;2262
5483 51;77;8871;4656;8748
5484 54;27;9097;757;8930
5485 86;43;0;4444;4534
5486 22;61;1298;3238;297
5487 42;50;0;5934;3966
5488 66;59;2483;2350;0
5489 15;5;0;8907;6567
5490 63;69;434;1524;3150
5491 32;19;0;9682;7348
5492 22;23;0;3415;5892
5493 28;67;8798;8676;1725
5494 22;84;6947;3026;0
5495 49;5;5721;8772;1531
5496 11;82;1157;4437;0
5497 89;64;0;3961;1899
5498 39;11;8703;7064;2317
5499 98;25;5088;3599;6711
5500 93;19;3440;2547;0
5501 11;43;8609;46;1195
5502 22;78;0;8335;7123
5503 2;84;9145;5505;9006
5504 93;60;7;8216;0
5505 22;90;7349;0;1498
5506 92;63;34;7351;0
5507 1;28;1009;6157;3655
5508 51;24;46;4966;2458
5509 3;60;0;3387;8642
5510 41;96;2081;3396;9706
5511 20;2;1626;1760;3897
5512 67;39;6434;7883;5787
5513 66;73;3340;0;3157
5514 7;90;2344;7956;8935
5515 32;63;2150;6037;1025
5516 26;93;0;1391;4806
5517 57;35;3993;4230;6690
5518 17;27;7344;7825;3026
5519 6;8;6469;2322;0
5520 86;68;898;2499;0
5521 96;75;7044;3450;5634
5522 25;17;1155;2622;2472
5523 69;92;0;8720;8615
5524 76;94;0;990;1728
5525 61;7;426;8164;0
5526 20;75;0;8106;8497
5527 0;56;7485;0;1055
5528 40;89;7941;1713;7469
5529 6;14;0;6149;1474
5530 45;94;0;7597;5611
5531 23;9;792;4499;0
5532 74;21;3485;2521;1410
5533 74;32;6073;2196;0
5534 29;40;2194;6204;0
5535 0;1;0;3704;6338
5536 26;77;9524;5098;1439
5537 53;92;1720;4042;4792
5538 42;99;9259;9562;0
5539 64;1;5120;5391;6230
5540 83;29;9852;0;1198
5541 68;73;0;3268;5292
5542 73;77;5976;9088;9633
5543 51;12;6628;0;8900
5544 53;90;0;5809;815
5545 25;0;5062;7675;291
5546 6;22;3104;3276;824
5547 2;18;7145;240;0
5548 68;59;0;8123;7914
5549 84;86;2606;4231;0
5550 40;80;0;1462;2085
5551 49;26;0;1404;1761
5552 96;69;464;9230;0
5553 47;61;1251;8806;0
5554 17;60;1682;7418;0
5555 15;50;0;9415;2142
5556 96;36;0;5756;6526
5557 24;43;0;9820;3452
5558 34;85;450;4485;3123
5559 50;40;8988;0;3114
5560 12;24;5085;6696;7279
5561 62;31;6086;6919;4020
5562 87;81;800;3066;4347
5563 89;15;6766;1919;3841
5564 30;46;5066;9659;0
5565 43;87;0;9524;9596
5566 70;88;0;7757;4624
5567 56;0;2851;1672;0
5568 68;86;2260;8816;1547
5569 36;30;7687;7528;6405
5570 66;52;1388;7317;484
5571 40;13;7897;1906;6839
5572 31;82;0;3068;8181
5573 72;48;9421;8086;0
5574 81;15;886;9387;9293
5575 61;28;9970;2703;2131
5576 52;55;3820;2521;6030
5577 36;31;8508;0;2749
5578 81;63;273;207;146
5579 18;34;0;4007;4946
5580 82;98;7916;3211;8034
5581 18;43;0;962;96
5582 39;62;6122;6666;4292
5583 53;46;1158;8145;0
5584 77;15;1219;7302;0
5585 65;22;1248;9030;3303
5586 37;20;0;5951;1856
5587 52;39;9960;1464;5889
5588 7;67;5661;6615;8976
5589 56;75;9228;1342;9023
5590 15;92;0;1736;6823
5591 51;83;3786;0;5495
5592 85;74;9846;5263;1594
5593 82;2;6102;4837;2253
5594 62;67;9126;9572;0
5595 92;81;0;2159;3035
5596 44;22;617;1002;857
5597 4;40;356;9284;6084
5598 60;88;2611;5509;4455
5599 63;9;2138;3018;764
5600 66;86;4920;1630;9294
5601 17;17;671;4258;5744
5602 65;39;8355;2090;0
5603 17;39;0;7833;8064
5604 83;0;4153;4976;2358
5605 66;47;4987;6950;4169
5606 92;49;5748;1178;1621
5607 79;20;0;9500;9034
5608 15;15;3656;4283;6522
5609 36;87;0;1504;5621
5610 82;43;702;1768;1251
5611 99;52;0;1733;5243
5612 68;99;8287;3192;0
5613 86;20;939;7084;8286
5614 88;47;686;446;2162
5615 82;29;0;3125;4578
5616 89;30;0;2111;1128
5617 47;24;0;5493;1525
5618 75;76;2165;5784;701
5619 7;11;8051;9677;4142
5620 35;58;3077;2028;0
5621 84;85;0;5323;1957
5622 11;50;0;2678;8464
5623 67;42;2338;8329;0
5624 86;43;0;5013;7202
5625 41;56;0;5115;7
5626 74;57;0;2833;4006
5627 74;74;391;3722;0
5628 3;57;770;2565;0
5629 70;25;806;5456;3687
5630 88;1;9529;8214;862
5631 39;79;0;1978;5192
5632 27;70;1418;5159;963
5633 88;50;7251;9386;0
5634 66;15;2290;4576;2015
5635 85;89;0;1944;7621
5636 68;12;0;1479;4276
5637 32;30;0;8334;3719
5638 95;13;765;6542;2436
5639 17;31;261;5597;6849
5640 10;49;4191;1272;1341
5641 68;7;3314;0;4909
5642 2;0;0;2655;148
5643 86;24;8632;7262;7761
5644 81;40;2121;2335;2886
5645 97;95;0;4908;8098
5646 30;98;7577;1533;311
5647 60;35;189;1256;0
5648 38;13;2065;9953;2034
5649 86;82;7181;7537;2833
5650 50;15;5158;8403;7620
5651 94;68;7071;0;8068
5652 61;59;1440;4501;917
5653 58;69;2426;8150;1961
5654 92;28;0;3089;6933
5655 73;91;2226;1737;0
5656 60;18;0;7861;7353
5657 94;39;685;8193;736
5658 21;58;610;2980;0
5659 26;15;5176;0;5772
5660 69;82;5922;3853;8092
5661 75;36;5462;5032;3038
5662 47;5;0;4028;1881
5663 67;40;2777;0;5410
5664 32;77;1201;1778;1496
5665 47;22;6863;9369;0
5666 19;88;7277;3362;0
5667 4;7;0;1670;128
5668 95;63;27;6581;0
5669 96;36;0;986;8201
5670 93;71;3800;3665;0
5671 42;9;0;1389;1080
5672 14;79;8329;9666;2695
5673 26;29;1830;5483;0
5674 13;59;232;639;4986
5675 9;77;0;2527;788
5676 91;67;5271;825;0
5677 58;6;1067;5087;0
5678 4;6;1442;6467;1237
5679 13;61;0;2317;1954
5680 80;21;477;5337;1480
5681 92;80;0;5195;5426
5682 76;1;1449;3189;0
5683 85;23;1107;3562;0
5684 62;49;4164;908;0
5685 28;49;2911;2496;9476
5686 84;26;0;1417;2343
5687 46;38;6340;0;4794
5688 49;75;2236;8306;0
5689 16;31;0;6998;2814
5690 44;67;0;8530;7691
5691 93;4;417;4641;4208
5692 61;26;6954;4780;4338
5693 52;25;1224;8359;1326
5694 68;63;5468;9734;6256
5695 30;76;3691;4614;0
5696 83;35;4912;4233;0
5697 26;41;0;764;6650
5698 58;34;0;5872;952
5699 87;54;18;7962;202
5700 89;55;1275;6775;56
5701 6;7;6060;0;9551
5702 27;13;0;7249;638
5703 95;52;0;8380;1745
5704 65;28;7546;7843;5364
5705 62;51;2368;3594;0
5706 41;91;1836;9708;6192
5707 91;12;2047;2020;0
5708 39;69;1620;3508;0
5709 79;39;2242;994;2621
5710 68;58;1268;1785;0
5711 4;54;0;9896;9747
5712 80;34;2549;2902;1044
5713 37;70;1797;7695;0
5714 1;97;149;7001;1708
5715 36;18;0;2157;1815
5716 34;73;5956;0;5735
5717 36;78;2603;4394;3834
5718 97;93;8307;1875;6050
5719 89;89;7771;7035;5362
5720 95;5;6593;2351;909
5721 25;92;0;6628;9060
5722 61;3;131;3336;0
5723 60;44;1280;7342;1088
5724 23;79;6155;2771;2243
5725 63;33;1801;5;0
5726 98;50;9356;0;2182
5727 14;71;2398;1877;1123
5728 30;67;578;1875;0
5729 41;70;792;7600;1342
5730 65;71;9355;3162;0
5731 17;4;8773;8102;4022
5732 21;48;4027;8037;6854
5733 65;68;0;7020;4251
5734 39;20;6070;5812;3422
5735 56;6;1068;9154;507
5736 56;94;1483;0;7868
5737 30;39;4128;1526;0
5738 61;26;8839;5318;2095
5739 35;30;812;2132;1351
5740 1;9;0;9274;972
5741 75;25;0;1956;889
5742 46;59;897;8320;768
5743 59;87;2990;2513;9792
5744 25;84;3726;7428;4305
5745 31;12;2210;3092;220
5746 41;40;4290;3984;6517
5747 75;35;0;3672;331
5748 64;23;2628;2848;7360
5749 52;53;193;3865;5407
5750 43;47;717;7613;706
5751 75;14;1353;8993;454
5752 70;35;1087;3888;0
5753 6;82;4851;9569;0
5754 89;70;2903;7819;3620
5755 10;3;0;4190;855
5756 40;52;6945;8512;0
5757 23;28;447;9306;0
5758 74;59;7169;9675;8949
5759 58;30;4335;34;0
5760 87;22;0;5549;1489
5761 2;90;1517;2688;1451
5762 51;53;5021;0;7760
5763 79;18;1721;7379;8228
5764 45;15;9902;249;0
5765 34;75;32;9005;0
5766 4;61;5111;9523;8766
5767 22;23;6237;3693;6245
5768 20;12;7119;7328;9785
5769 24;26;8348;8256;5816
5770 33;89;299;8698;6180
5771 31;86;1389;1486;0
5772 78;8;0;7662;475
5773 44;97;2747;985;0
5774 18;70;0;1115;204
5775 75;12;506;6704;4598
5776 27;84;0;3708;6157
5777 82;42;9932;3047;9087
5778 77;8;7767;5758;3875
5779 33;88;4146;6370;4120
5780 40;55;93;3472;166
5781 71;40;2738;1181;0
5782 80;33;0;3443;3178
5783 37;93;0;7075;1575
5784 17;66;0;7397;250
5785 76;48;1351;897;687
5786 92;67;0;1573;1659
5787 88;55;757;4855;0
5788 2;83;3606;1286;0
5789 19;61;0;2594;6266
5790 19;87;2422;7286;0
5791 12;9;6860;6992;0
5792 35;16;0;4948;8596
5793 2;93;1270;3614;0
5794 64;70;0;6321;4502
5795 38;65;46;1628;0
5796 93;52;344;3912;5299
5797 87;89;0;4331;8198
5798 4;61;5883;6407;0
5799 95;94;0;1160;8842
5800 96;59;756;7980;7733
5801 39;11;4826;2330;0
5802 4;83;9369;1157;7758
5803 95;99;2380;9646;0
5804 39;70;8881;7725;5185
5805 28;88;0;3781;2691
5806 18;4;3458;7474;0
5807 67;27;0;6904;1407
5808 40;34;2204;8309;129
5809 94;6;282;5036;321
5810 27;46;2007;1871;3263
5811 57;86;7429;2567;4170
5812 34;12;0;2914;4772
5813 15;24;1986;2586;0
5814 14;94;0;5873;6639
5815 76;83;2543;1520;0
5816 59;78;7962;2322;7845
5817 72;67;0;1322;846
5818 6;65;416;2220;0
5819 72;23;0;1632;3958
5820 80;47;0;8128;1611
5821 95;82;92;2949;785
